0.000000E0,-3.397018E-2,-3.250314E-1
1.668333E-2,-3.602814E-2,-3.248978E-1
3.336667E-2,-3.695052E-2,-3.249323E-1
5.005000E-2,-3.798964E-2,-3.249921E-1
6.673333E-2,-3.872093E-2,-3.249956E-1
8.341667E-2,-3.900522E-2,-3.248664E-1
1.001000E-1,-3.891063E-2,-3.251540E-1
1.167833E-1,-3.878295E-2,-3.253788E-1
1.334667E-1,-3.812314E-2,-3.253158E-1
1.501500E-1,-3.723813E-2,-3.252413E-1
1.668333E-1,-3.608042E-2,-3.256613E-1
1.835167E-1,-3.435224E-2,-3.255258E-1
2.002000E-1,-3.265982E-2,-3.257267E-1
2.168833E-1,-3.052355E-2,-3.257168E-1
2.335667E-1,-2.826130E-2,-3.253642E-1
2.502500E-1,-2.587008E-2,-3.265194E-1
2.669333E-1,-2.303030E-2,-3.264483E-1
2.836167E-1,-2.010541E-2,-3.268158E-1
3.003000E-1,-1.701603E-2,-3.269244E-1
3.169833E-1,-1.372616E-2,-3.268862E-1
3.336667E-1,-1.051369E-2,-3.267663E-1
3.503500E-1,-6.753256E-3,-3.266510E-1
3.670333E-1,-3.333954E-3,-3.267444E-1
3.837167E-1,-2.547716E-4,-3.275527E-1
4.004000E-1,3.661209E-3,-3.268513E-1
4.170833E-1,6.859782E-3,-3.268428E-1
4.337667E-1,1.002718E-2,-3.267427E-1
4.504500E-1,1.293002E-2,-3.267930E-1
4.671333E-1,1.616605E-2,-3.264738E-1
4.838167E-1,1.894977E-2,-3.261466E-1
5.005000E-1,2.133162E-2,-3.260789E-1
5.171833E-1,2.485922E-2,-3.270179E-1
5.338667E-1,2.704082E-2,-3.268861E-1
5.505500E-1,2.905168E-2,-3.268849E-1
5.672333E-1,3.075542E-2,-3.268353E-1
5.839167E-1,3.225034E-2,-3.267056E-1
6.006000E-1,3.361943E-2,-3.261294E-1
6.172833E-1,3.448226E-2,-3.261719E-1
6.339667E-1,3.500479E-2,-3.262922E-1
6.506500E-1,3.531853E-2,-3.263200E-1
6.673333E-1,3.515719E-2,-3.263507E-1
6.840167E-1,3.478271E-2,-3.264488E-1
7.007000E-1,3.418877E-2,-3.264259E-1
7.173833E-1,3.316177E-2,-3.264309E-1
7.340667E-1,3.188617E-2,-3.264143E-1
7.507500E-1,3.027027E-2,-3.265733E-1
7.674333E-1,2.845061E-2,-3.265790E-1
7.841167E-1,2.630802E-2,-3.265584E-1
8.008000E-1,2.399755E-2,-3.267255E-1
8.174833E-1,2.145040E-2,-3.266530E-1
8.341667E-1,1.871682E-2,-3.268327E-1
8.508500E-1,1.583846E-2,-3.268827E-1
8.675333E-1,1.277946E-2,-3.269193E-1
8.842167E-1,9.449801E-3,-3.268914E-1
9.009000E-1,6.176903E-3,-3.270922E-1
9.175833E-1,2.950010E-3,-3.273434E-1
9.342667E-1,-5.502531E-4,-3.273582E-1
9.509500E-1,-3.747786E-3,-3.272766E-1
9.676333E-1,-7.186091E-3,-3.271037E-1
9.843167E-1,-1.084937E-2,-3.268991E-1
1.001000E0,-1.381820E-2,-3.269733E-1
1.017683E0,-1.696967E-2,-3.271203E-1
1.034367E0,-2.020546E-2,-3.277278E-1
1.051050E0,-2.320327E-2,-3.273203E-1
1.067733E0,-2.612591E-2,-3.268559E-1
1.084417E0,-2.847242E-2,-3.268827E-1
1.101100E0,-3.060011E-2,-3.267591E-1
1.117783E0,-3.241741E-2,-3.267694E-1
1.134467E0,-3.436072E-2,-3.265113E-1
1.151150E0,-3.576993E-2,-3.263831E-1
1.167833E0,-3.704140E-2,-3.262268E-1
1.184517E0,-3.792628E-2,-3.262944E-1
1.201200E0,-3.840771E-2,-3.263347E-1
1.217883E0,-3.888650E-2,-3.262639E-1
1.234567E0,-3.861367E-2,-3.263233E-1
1.251250E0,-3.811370E-2,-3.263558E-1
1.267933E0,-3.739183E-2,-3.262548E-1
1.284617E0,-3.660242E-2,-3.265363E-1
1.301300E0,-3.525327E-2,-3.264306E-1
1.317983E0,-3.369232E-2,-3.265061E-1
1.334667E0,-3.204375E-2,-3.274088E-1
1.351350E0,-2.957295E-2,-3.274990E-1
1.368033E0,-2.731235E-2,-3.280166E-1
1.384717E0,-2.425900E-2,-3.277452E-1
1.401400E0,-2.145538E-2,-3.278326E-1
1.418083E0,-1.898373E-2,-3.286401E-1
1.434767E0,-1.587667E-2,-3.286248E-1
1.451450E0,-1.271094E-2,-3.289751E-1
1.468133E0,-9.052554E-3,-3.287506E-1
1.484817E0,-6.273554E-3,-3.290601E-1
1.501500E0,-2.908334E-3,-3.289124E-1
1.518183E0,1.509497E-3,-3.264760E-1
1.534867E0,4.796368E-3,-3.266821E-1
1.551550E0,8.089461E-3,-3.266341E-1
1.568233E0,1.141332E-2,-3.265760E-1
1.584917E0,1.433115E-2,-3.265212E-1
1.601600E0,1.726881E-2,-3.264884E-1
1.618283E0,2.010276E-2,-3.260572E-1
1.634967E0,2.264742E-2,-3.256397E-1
1.651650E0,2.511999E-2,-3.254415E-1
1.668333E0,2.721082E-2,-3.249272E-1
1.685017E0,2.920498E-2,-3.251601E-1
1.701700E0,3.073002E-2,-3.250977E-1
1.718383E0,3.208013E-2,-3.250425E-1
1.735067E0,3.326849E-2,-3.249551E-1
1.751750E0,3.389555E-2,-3.247754E-1
1.768433E0,3.441021E-2,-3.248426E-1
1.785117E0,3.451453E-2,-3.248699E-1
1.801800E0,3.430847E-2,-3.249089E-1
1.818483E0,3.368666E-2,-3.247882E-1
1.835167E0,3.300876E-2,-3.248739E-1
1.851850E0,3.198365E-2,-3.250196E-1
1.868533E0,3.078362E-2,-3.252880E-1
1.885217E0,2.912086E-2,-3.259826E-1
1.901900E0,2.722589E-2,-3.260181E-1
1.918583E0,2.518300E-2,-3.260484E-1
1.935267E0,2.308230E-2,-3.260512E-1
1.951950E0,2.044979E-2,-3.260343E-1
1.968633E0,1.767045E-2,-3.261566E-1
1.985317E0,1.487455E-2,-3.261597E-1
2.002000E0,1.202094E-2,-3.262370E-1
2.018683E0,8.772789E-3,-3.267248E-1
2.035367E0,5.378435E-3,-3.275527E-1
2.052050E0,2.066054E-3,-3.274958E-1
2.068733E0,-1.302886E-3,-3.276012E-1
2.085417E0,-4.704633E-3,-3.275676E-1
2.102100E0,-7.975448E-3,-3.273912E-1
2.118783E0,-1.117707E-2,-3.269705E-1
2.135467E0,-1.437240E-2,-3.270352E-1
2.152150E0,-1.719687E-2,-3.270114E-1
2.168833E0,-2.013132E-2,-3.268418E-1
2.185517E0,-2.285394E-2,-3.263967E-1
2.202200E0,-2.567760E-2,-3.265698E-1
2.218883E0,-2.825630E-2,-3.258340E-1
2.235567E0,-3.014574E-2,-3.260557E-1
2.252250E0,-3.235063E-2,-3.260855E-1
2.268933E0,-3.386471E-2,-3.259042E-1
2.285617E0,-3.506590E-2,-3.258049E-1
2.302300E0,-3.625996E-2,-3.258431E-1
2.318983E0,-3.710383E-2,-3.255948E-1
2.335667E0,-3.729923E-2,-3.257674E-1
2.352350E0,-3.742313E-2,-3.257787E-1
2.369033E0,-3.729512E-2,-3.257279E-1
2.385717E0,-3.691801E-2,-3.258538E-1
2.402400E0,-3.586580E-2,-3.258127E-1
2.419083E0,-3.493580E-2,-3.258183E-1
2.435767E0,-3.350487E-2,-3.259567E-1
2.452450E0,-3.194295E-2,-3.262834E-1
2.469133E0,-3.012336E-2,-3.264848E-1
2.485817E0,-2.790462E-2,-3.266581E-1
2.502500E0,-2.549959E-2,-3.266867E-1
2.519183E0,-2.352853E-2,-3.280213E-1
2.535867E0,-2.078871E-2,-3.281009E-1
2.552550E0,-1.794148E-2,-3.284402E-1
2.569233E0,-1.510594E-2,-3.281136E-1
2.585917E0,-1.183860E-2,-3.282828E-1
2.602600E0,-8.441663E-3,-3.280217E-1
2.619283E0,-4.990916E-3,-3.285983E-1
2.635967E0,-1.789725E-3,-3.285015E-1
2.652650E0,1.225352E-3,-3.284998E-1
2.669333E0,4.631611E-3,-3.284266E-1
2.686017E0,8.014756E-3,-3.284294E-1
2.702700E0,1.105037E-2,-3.284019E-1
2.719383E0,1.411507E-2,-3.282903E-1
2.736067E0,1.707901E-2,-3.276687E-1
2.752750E0,2.008350E-2,-3.275814E-1
2.769433E0,2.230036E-2,-3.266717E-1
2.786117E0,2.464069E-2,-3.270513E-1
2.802800E0,2.665512E-2,-3.269965E-1
2.819483E0,2.870134E-2,-3.266312E-1
2.836167E0,3.030714E-2,-3.263054E-1
2.852850E0,3.145332E-2,-3.264595E-1
2.869533E0,3.254424E-2,-3.264057E-1
2.886217E0,3.313078E-2,-3.260255E-1
