0.000000E0,3.527996E-2,-3.599058E-1
1.668333E-2,3.235913E-2,-3.606868E-1
3.336667E-2,2.904744E-2,-3.605046E-1
5.005000E-2,2.571094E-2,-3.603245E-1
6.673333E-2,2.221767E-2,-3.614112E-1
8.341667E-2,1.820907E-2,-3.612500E-1
1.001000E-1,1.423478E-2,-3.606544E-1
1.167833E-1,1.015842E-2,-3.608558E-1
1.334667E-1,6.055098E-3,-3.610858E-1
1.501500E-1,1.980217E-3,-3.612338E-1
1.668333E-1,-2.139408E-3,-3.617515E-1
1.835167E-1,-6.178471E-3,-3.615747E-1
2.002000E-1,-1.017542E-2,-3.611164E-1
2.168833E-1,-1.416285E-2,-3.609517E-1
2.335667E-1,-1.792424E-2,-3.606323E-1
2.502500E-1,-2.166244E-2,-3.605155E-1
2.669333E-1,-2.541405E-2,-3.603527E-1
2.836167E-1,-2.854850E-2,-3.603453E-1
3.003000E-1,-3.183953E-2,-3.598127E-1
3.169833E-1,-3.462106E-2,-3.593123E-1
3.336667E-1,-3.722439E-2,-3.592051E-1
3.503500E-1,-3.948423E-2,-3.586525E-1
3.670333E-1,-4.172315E-2,-3.586062E-1
3.837167E-1,-4.337062E-2,-3.584330E-1
4.004000E-1,-4.471939E-2,-3.583021E-1
4.170833E-1,-4.586372E-2,-3.580350E-1
4.337667E-1,-4.659693E-2,-3.579950E-1
4.504500E-1,-4.672081E-2,-3.579882E-1
4.671333E-1,-4.671151E-2,-3.579915E-1
4.838167E-1,-4.611477E-2,-3.580144E-1
5.005000E-1,-4.540006E-2,-3.584864E-1
5.171833E-1,-4.447072E-2,-3.586119E-1
5.338667E-1,-4.317189E-2,-3.586560E-1
5.505500E-1,-4.130357E-2,-3.588621E-1
5.672333E-1,-3.927351E-2,-3.591544E-1
5.839167E-1,-3.709138E-2,-3.593196E-1
6.006000E-1,-3.441769E-2,-3.595528E-1
6.172833E-1,-3.121865E-2,-3.603077E-1
6.339667E-1,-2.786107E-2,-3.608344E-1
6.506500E-1,-2.471585E-2,-3.604026E-1
6.673333E-1,-2.102867E-2,-3.604604E-1
6.840167E-1,-1.755376E-2,-3.610152E-1
7.007000E-1,-1.348404E-2,-3.630862E-1
7.173833E-1,-9.450765E-3,-3.628620E-1
7.340667E-1,-5.380643E-3,-3.627190E-1
7.507500E-1,-1.334911E-3,-3.626067E-1
7.674333E-1,2.639858E-3,-3.630276E-1
7.841167E-1,6.673185E-3,-3.623641E-1
8.008000E-1,1.077339E-2,-3.619888E-1
8.174833E-1,1.480524E-2,-3.623954E-1
8.341667E-1,1.879588E-2,-3.628320E-1
8.508500E-1,2.289410E-2,-3.638942E-1
8.675333E-1,2.630343E-2,-3.636879E-1
8.842167E-1,2.900991E-2,-3.611882E-1
9.009000E-1,3.232529E-2,-3.615790E-1
9.175833E-1,3.507687E-2,-3.606497E-1
9.342667E-1,3.774535E-2,-3.607023E-1
9.509500E-1,3.983968E-2,-3.596162E-1
9.676333E-1,4.184092E-2,-3.597541E-1
9.843167E-1,4.382356E-2,-3.605547E-1
1.001000E0,4.516325E-2,-3.600518E-1
1.017683E0,4.586164E-2,-3.593855E-1
1.034367E0,4.654041E-2,-3.593249E-1
1.051050E0,4.654087E-2,-3.587150E-1
1.067733E0,4.652526E-2,-3.587142E-1
