0.000000E0,-5.934327E-2,-4.605065E-1
1.668333E-2,-5.838349E-2,-4.608523E-1
3.336667E-2,-5.718167E-2,-4.602100E-1
5.005000E-2,-5.549638E-2,-4.603159E-1
6.673333E-2,-5.362627E-2,-4.611284E-1
8.341667E-2,-5.123348E-2,-4.606957E-1
1.001000E-1,-4.895992E-2,-4.611452E-1
1.167833E-1,-4.621903E-2,-4.614862E-1
1.334667E-1,-4.301910E-2,-4.613132E-1
1.501500E-1,-3.958581E-2,-4.620581E-1
1.668333E-1,-3.605285E-2,-4.612555E-1
1.835167E-1,-3.187602E-2,-4.618756E-1
2.002000E-1,-2.789496E-2,-4.619302E-1
2.168833E-1,-2.354022E-2,-4.625382E-1
2.335667E-1,-1.882645E-2,-4.630522E-1
2.502500E-1,-1.432377E-2,-4.630043E-1
2.669333E-1,-9.704493E-3,-4.632142E-1
2.836167E-1,-5.389474E-3,-4.635753E-1
3.003000E-1,-8.440270E-5,-4.632171E-1
3.169833E-1,4.514559E-3,-4.635592E-1
3.336667E-1,9.266504E-3,-4.634003E-1
3.503500E-1,1.389356E-2,-4.632344E-1
3.670333E-1,1.846339E-2,-4.629950E-1
3.837167E-1,2.296507E-2,-4.628485E-1
4.004000E-1,2.724167E-2,-4.622695E-1
4.170833E-1,3.145889E-2,-4.620059E-1
4.337667E-1,3.544695E-2,-4.608474E-1
4.504500E-1,3.928177E-2,-4.609406E-1
4.671333E-1,4.285989E-2,-4.605690E-1
4.838167E-1,4.624438E-2,-4.609325E-1
5.005000E-1,4.952137E-2,-4.603865E-1
5.171833E-1,5.234604E-2,-4.601631E-1
5.338667E-1,5.510880E-2,-4.627074E-1
5.505500E-1,5.720027E-2,-4.592466E-1
5.672333E-1,5.919291E-2,-4.592473E-1
5.839167E-1,6.087686E-2,-4.589625E-1
6.006000E-1,6.208938E-2,-4.585164E-1
6.172833E-1,6.317854E-2,-4.587272E-1
6.339667E-1,6.353412E-2,-4.582878E-1
6.506500E-1,6.430760E-2,-4.616344E-1
6.673333E-1,6.361190E-2,-4.582658E-1
6.840167E-1,6.349740E-2,-4.617268E-1
7.007000E-1,6.263370E-2,-4.618688E-1
7.173833E-1,6.112275E-2,-4.613526E-1
