0.000000E0,4.676051E-1,-5.928346E-1
1.668333E-2,4.548710E-1,-5.976099E-1
3.336667E-2,4.436353E-1,-6.067478E-1
5.005000E-2,4.297597E-1,-6.154264E-1
6.673333E-2,4.150437E-1,-6.248848E-1
8.341667E-2,3.987604E-1,-6.357210E-1
1.001000E-1,3.826560E-1,-6.460791E-1
1.167833E-1,3.629547E-1,-6.569805E-1
1.334667E-1,3.418014E-1,-6.678449E-1
1.501500E-1,3.187185E-1,-6.791473E-1
1.668333E-1,2.939014E-1,-6.896968E-1
1.835167E-1,2.690844E-1,-7.002462E-1
2.002000E-1,2.441871E-1,-7.102110E-1
2.168833E-1,2.192898E-1,-7.201758E-1
2.335667E-1,1.842710E-1,-7.281346E-1
2.502500E-1,1.556192E-1,-7.376852E-1
2.669333E-1,1.255690E-1,-7.421644E-1
2.836167E-1,9.354032E-2,-7.457442E-1
3.003000E-1,6.205677E-2,-7.491512E-1
3.169833E-1,3.008705E-2,-7.502206E-1
3.336667E-1,-1.748141E-3,-7.514635E-1
3.503500E-1,-3.857610E-2,-7.504193E-1
3.670333E-1,-6.881964E-2,-7.488275E-1
3.837167E-1,-9.935607E-2,-7.448454E-1
4.004000E-1,-1.277149E-1,-7.408687E-1
4.170833E-1,-1.583983E-1,-7.352272E-1
4.337667E-1,-1.867226E-1,-7.263615E-1
4.504500E-1,-2.153070E-1,-7.183356E-1
4.671333E-1,-2.455055E-1,-7.074417E-1
4.838167E-1,-2.719328E-1,-6.982613E-1
5.005000E-1,-2.968983E-1,-6.876859E-1
5.171833E-1,-3.235020E-1,-6.740146E-1
5.338667E-1,-3.451604E-1,-6.639075E-1
5.505500E-1,-3.654282E-1,-6.545449E-1
5.672333E-1,-3.792138E-1,-6.485464E-1
5.839167E-1,-3.983149E-1,-6.358122E-1
6.006000E-1,-4.139980E-1,-6.256375E-1
6.172833E-1,-4.283284E-1,-6.157956E-1
6.339667E-1,-4.412063E-1,-6.064730E-1
6.506500E-1,-4.491867E-1,-5.986860E-1
6.673333E-1,-4.571671E-1,-5.908991E-1
6.840167E-1,-4.651475E-1,-5.831121E-1
7.007000E-1,-4.731279E-1,-5.753252E-1
7.173833E-1,-4.788862E-1,-5.700240E-1
7.340667E-1,-4.832353E-1,-5.661304E-1
7.507500E-1,-4.863536E-1,-5.633649E-1
7.674333E-1,-4.884705E-1,-5.617194E-1
7.841167E-1,-4.889970E-1,-5.611401E-1
8.008000E-1,-4.885159E-1,-5.614946E-1
8.174833E-1,-4.863908E-1,-5.635264E-1
8.341667E-1,-4.831919E-1,-5.662887E-1
8.508500E-1,-4.783789E-1,-5.704640E-1
8.675333E-1,-4.723192E-1,-5.754899E-1
8.842167E-1,-4.649237E-1,-5.815437E-1
9.009000E-1,-4.560188E-1,-5.887205E-1
9.175833E-1,-4.457460E-1,-5.967161E-1
